,time,payload,routing_key
856,2024-10-03 20:47:18.508000+00:00,95.13631,Conductivity
857,2024-10-03 20:47:20+00:00,0.0,Heartbeat
858,2024-10-03 20:47:20.009000+00:00,95.252045,Conductivity
859,2024-10-03 20:47:21.509000+00:00,95.30991,Conductivity
860,2024-10-03 20:47:22.010000+00:00,95.252045,Conductivity
861,2024-10-03 20:47:23.010000+00:00,95.30991,Conductivity
862,2024-10-03 20:47:24.508000+00:00,95.48352,Conductivity
863,2024-10-03 20:47:25.509000+00:00,95.59926,Conductivity
864,2024-10-03 20:47:26.010000+00:00,95.715,Conductivity
865,2024-10-03 20:47:27.010000+00:00,95.830734,Conductivity
866,2024-10-03 20:47:27.510000+00:00,95.8886,Conductivity
867,2024-10-03 20:47:28.011000+00:00,95.772865,Conductivity
868,2024-10-03 20:47:28.511000+00:00,95.830734,Conductivity
869,2024-10-03 20:47:29.011000+00:00,95.8886,Conductivity
870,2024-10-03 20:47:29.511000+00:00,96.00434,Conductivity
871,2024-10-03 20:47:30+00:00,0.0,Heartbeat
872,2024-10-03 20:47:31.013000+00:00,96.06221,Conductivity
873,2024-10-03 20:47:31.513000+00:00,96.00434,Conductivity
874,2024-10-03 20:47:33.014000+00:00,95.8886,Conductivity
875,2024-10-03 20:47:33.514000+00:00,95.830734,Conductivity
876,2024-10-03 20:47:34.515000+00:00,95.772865,Conductivity
877,2024-10-03 20:47:35.015000+00:00,95.715,Conductivity
878,2024-10-03 20:47:35.515000+00:00,95.59926,Conductivity
879,2024-10-03 20:47:36.015000+00:00,95.54139,Conductivity
880,2024-10-03 20:47:36.516000+00:00,95.194176,Conductivity
881,2024-10-03 20:47:37.016000+00:00,95.13631,Conductivity
882,2024-10-03 20:47:37.516000+00:00,95.02057,Conductivity
883,2024-10-03 20:47:38.016000+00:00,94.90483,Conductivity
884,2024-10-03 20:47:39.017000+00:00,94.84696,Conductivity
885,2024-10-03 20:47:39.517000+00:00,94.731224,Conductivity
886,2024-10-03 20:47:40+00:00,0.0,Heartbeat
887,2024-10-03 20:47:40.017000+00:00,94.55762,Conductivity
888,2024-10-03 20:47:43.002000+00:00,94.615486,Conductivity
889,2024-10-03 20:47:43.502000+00:00,94.673355,Conductivity
890,2024-10-03 20:47:44.003000+00:00,94.731224,Conductivity
891,2024-10-03 20:47:45.004000+00:00,94.90483,Conductivity
892,2024-10-03 20:47:45.505000+00:00,94.9627,Conductivity
893,2024-10-03 20:47:46.007000+00:00,95.02057,Conductivity
894,2024-10-03 20:47:46.506000+00:00,95.194176,Conductivity
895,2024-10-03 20:47:47.006000+00:00,95.30991,Conductivity
896,2024-10-03 20:47:48.007000+00:00,95.48352,Conductivity
897,2024-10-03 20:47:48.507000+00:00,95.42565,Conductivity
898,2024-10-03 20:47:49.007000+00:00,95.48352,Conductivity
899,2024-10-03 20:47:49.508000+00:00,95.715,Conductivity
900,2024-10-03 20:47:50+00:00,0.0,Heartbeat
901,2024-10-03 20:47:50.511000+00:00,95.772865,Conductivity
902,2024-10-03 20:47:51.011000+00:00,95.830734,Conductivity
903,2024-10-03 20:47:51.512000+00:00,95.8886,Conductivity
904,2024-10-03 20:47:52.012000+00:00,95.715,Conductivity
905,2024-10-03 20:47:52.513000+00:00,95.772865,Conductivity
906,2024-10-03 20:47:53.014000+00:00,95.830734,Conductivity
907,2024-10-03 20:47:56.017000+00:00,95.8886,Conductivity
908,2024-10-03 20:47:59.020000+00:00,95.830734,Conductivity
909,2024-10-03 20:48:00+00:00,0.0,Heartbeat
910,2024-10-03 20:48:00.023000+00:00,95.8886,Conductivity
911,2024-10-03 20:48:00.524000+00:00,96.00434,Conductivity
912,2024-10-03 20:48:01.525000+00:00,96.06221,Conductivity
913,2024-10-03 20:48:02.025000+00:00,96.12008,Conductivity
914,2024-10-03 20:48:03.027000+00:00,96.06221,Conductivity
915,2024-10-03 20:48:03.527000+00:00,96.12008,Conductivity
916,2024-10-03 20:48:04.029000+00:00,96.17795,Conductivity
917,2024-10-03 20:48:05.029000+00:00,96.293686,Conductivity
918,2024-10-03 20:48:05.529000+00:00,96.351555,Conductivity
919,2024-10-03 20:48:06.029000+00:00,96.409424,Conductivity
920,2024-10-03 20:48:06.529000+00:00,96.46729,Conductivity
921,2024-10-03 20:48:08.531000+00:00,96.6409,Conductivity
922,2024-10-03 20:48:09.032000+00:00,96.69877,Conductivity
923,2024-10-03 20:48:10+00:00,0.0,Heartbeat
924,2024-10-03 20:48:10.032000+00:00,96.872375,Conductivity
925,2024-10-03 20:48:10.533000+00:00,96.930244,Conductivity
926,2024-10-03 20:48:11.533000+00:00,97.04598,Conductivity
927,2024-10-03 20:48:12.033000+00:00,97.16172,Conductivity
928,2024-10-03 20:48:12.533000+00:00,97.21959,Conductivity
929,2024-10-03 20:48:13.034000+00:00,97.27746,Conductivity
930,2024-10-03 20:48:13.534000+00:00,97.33533,Conductivity
931,2024-10-03 20:48:14.531000+00:00,97.45106,Conductivity
932,2024-10-03 20:48:15.031000+00:00,97.50893,Conductivity
933,2024-10-03 20:48:15.533000+00:00,97.33533,Conductivity
934,2024-10-03 20:48:16.033000+00:00,97.45106,Conductivity
935,2024-10-03 20:48:16.533000+00:00,97.50893,Conductivity
936,2024-10-03 20:48:17.533000+00:00,97.566795,Conductivity
937,2024-10-03 20:48:18.034000+00:00,97.624664,Conductivity
938,2024-10-03 20:48:19.034000+00:00,97.7404,Conductivity
939,2024-10-03 20:48:19.532000+00:00,97.79827,Conductivity
940,2024-10-03 20:48:20+00:00,0.0,Heartbeat
941,2024-10-03 20:48:20.536000+00:00,97.91401,Conductivity
942,2024-10-03 20:48:21.532000+00:00,97.79827,Conductivity
943,2024-10-03 20:48:22.034000+00:00,97.91401,Conductivity
944,2024-10-03 20:48:22.534000+00:00,98.02975,Conductivity
945,2024-10-03 20:48:23.531000+00:00,98.145485,Conductivity
946,2024-10-03 20:48:24.032000+00:00,98.203354,Conductivity
947,2024-10-03 20:48:25.035000+00:00,98.31909,Conductivity
948,2024-10-03 20:48:26.032000+00:00,98.37696,Conductivity
949,2024-10-03 20:48:26.533000+00:00,98.43483,Conductivity
950,2024-10-03 20:48:27.535000+00:00,98.31909,Conductivity
951,2024-10-03 20:48:28.035000+00:00,98.37696,Conductivity
952,2024-10-03 20:48:29.035000+00:00,98.31909,Conductivity
953,2024-10-03 20:48:30+00:00,0.0,Heartbeat
954,2024-10-03 20:48:30.036000+00:00,98.37696,Conductivity
955,2024-10-03 20:48:30.538000+00:00,98.31909,Conductivity
956,2024-10-03 20:48:31.539000+00:00,98.203354,Conductivity
957,2024-10-03 20:48:32.539000+00:00,98.087616,Conductivity
958,2024-10-03 20:48:33.542000+00:00,97.85614,Conductivity
959,2024-10-03 20:48:34.042000+00:00,97.79827,Conductivity
960,2024-10-03 20:48:34.542000+00:00,97.7404,Conductivity
961,2024-10-03 20:48:35.542000+00:00,97.566795,Conductivity
962,2024-10-03 20:48:36.543000+00:00,97.50893,Conductivity
963,2024-10-03 20:48:37.547000+00:00,97.45106,Conductivity
964,2024-10-03 20:48:38.047000+00:00,97.27746,Conductivity
965,2024-10-03 20:48:38.547000+00:00,97.21959,Conductivity
966,2024-10-03 20:48:39.047000+00:00,97.33533,Conductivity
967,2024-10-03 20:48:40+00:00,0.0,Heartbeat
968,2024-10-03 20:48:40.047000+00:00,97.27746,Conductivity
969,2024-10-03 20:48:40.549000+00:00,97.16172,Conductivity
970,2024-10-03 20:48:41.550000+00:00,97.04598,Conductivity
971,2024-10-03 20:48:42.551000+00:00,96.98811,Conductivity
972,2024-10-03 20:48:43.551000+00:00,96.75664,Conductivity
973,2024-10-03 20:48:44.052000+00:00,96.69877,Conductivity
974,2024-10-03 20:48:45.552000+00:00,96.6409,Conductivity
975,2024-10-03 20:48:46.052000+00:00,96.58303,Conductivity
976,2024-10-03 20:48:47.052000+00:00,96.46729,Conductivity
977,2024-10-03 20:48:48.053000+00:00,96.409424,Conductivity
978,2024-10-03 20:48:49.554000+00:00,96.351555,Conductivity
979,2024-10-03 20:48:50+00:00,0.0,Heartbeat
980,2024-10-03 20:48:50.055000+00:00,96.293686,Conductivity
981,2024-10-03 20:48:50.555000+00:00,96.351555,Conductivity
982,2024-10-03 20:48:51.056000+00:00,96.293686,Conductivity
983,2024-10-03 20:48:51.556000+00:00,96.12008,Conductivity
984,2024-10-03 20:48:52.056000+00:00,96.06221,Conductivity
985,2024-10-03 20:48:52.556000+00:00,96.00434,Conductivity
986,2024-10-03 20:48:54.059000+00:00,95.8886,Conductivity
987,2024-10-03 20:48:56.563000+00:00,95.772865,Conductivity
988,2024-10-03 20:48:57.063000+00:00,95.830734,Conductivity
989,2024-10-03 20:48:58.552000+00:00,96.00434,Conductivity
990,2024-10-03 20:48:59.052000+00:00,96.06221,Conductivity
991,2024-10-03 20:48:59.552000+00:00,96.12008,Conductivity
992,2024-10-03 20:49:00+00:00,0.0,Heartbeat
993,2024-10-03 20:49:00.552000+00:00,96.351555,Conductivity
994,2024-10-03 20:49:01.052000+00:00,96.409424,Conductivity
995,2024-10-03 20:49:01.553000+00:00,96.58303,Conductivity
996,2024-10-03 20:49:02.053000+00:00,96.6409,Conductivity
997,2024-10-03 20:49:02.553000+00:00,96.69877,Conductivity
998,2024-10-03 20:49:03.053000+00:00,96.75664,Conductivity
999,2024-10-03 20:49:03.553000+00:00,96.98811,Conductivity
1000,2024-10-03 20:49:04.554000+00:00,97.04598,Conductivity
1001,2024-10-03 20:49:05.054000+00:00,97.21959,Conductivity
1002,2024-10-03 20:49:06.054000+00:00,97.16172,Conductivity
1003,2024-10-03 20:49:06.556000+00:00,97.27746,Conductivity
1004,2024-10-03 20:49:07.556000+00:00,97.33533,Conductivity
1005,2024-10-03 20:49:08.056000+00:00,97.45106,Conductivity
1006,2024-10-03 20:49:09.557000+00:00,97.50893,Conductivity
1007,2024-10-03 20:49:10+00:00,0.0,Heartbeat
1008,2024-10-03 20:49:10.057000+00:00,97.45106,Conductivity
1009,2024-10-03 20:49:10.559000+00:00,97.27746,Conductivity
1010,2024-10-03 20:49:11.059000+00:00,97.21959,Conductivity
1011,2024-10-03 20:49:12.060000+00:00,97.16172,Conductivity
1012,2024-10-03 20:49:13.061000+00:00,97.04598,Conductivity
1013,2024-10-03 20:49:14.560000+00:00,96.98811,Conductivity
1014,2024-10-03 20:49:15.061000+00:00,96.930244,Conductivity
1015,2024-10-03 20:49:18.063000+00:00,96.69877,Conductivity
1016,2024-10-03 20:49:18.563000+00:00,96.75664,Conductivity
1017,2024-10-03 20:49:20+00:00,0.0,Heartbeat
1018,2024-10-03 20:49:21.571000+00:00,96.69877,Conductivity
1019,2024-10-03 20:49:22.073000+00:00,96.75664,Conductivity
1020,2024-10-03 20:49:22.573000+00:00,96.58303,Conductivity
1021,2024-10-03 20:49:25.077000+00:00,96.6409,Conductivity
1022,2024-10-03 20:49:26.578000+00:00,96.69877,Conductivity
1023,2024-10-03 20:49:27.079000+00:00,96.75664,Conductivity
1024,2024-10-03 20:49:27.579000+00:00,96.872375,Conductivity
1025,2024-10-03 20:49:28.079000+00:00,96.98811,Conductivity
1026,2024-10-03 20:49:28.580000+00:00,96.930244,Conductivity
1027,2024-10-03 20:49:29.080000+00:00,96.98811,Conductivity
1028,2024-10-03 20:49:29.580000+00:00,97.16172,Conductivity
1029,2024-10-03 20:49:30+00:00,0.0,Heartbeat
1030,2024-10-03 20:49:30.080000+00:00,97.27746,Conductivity
1031,2024-10-03 20:49:30.581000+00:00,97.33533,Conductivity
1032,2024-10-03 20:49:31.084000+00:00,97.50893,Conductivity
1033,2024-10-03 20:49:31.584000+00:00,97.624664,Conductivity
1034,2024-10-03 20:49:32.084000+00:00,97.79827,Conductivity
1035,2024-10-03 20:49:32.584000+00:00,97.85614,Conductivity
1036,2024-10-03 20:49:33.085000+00:00,98.02975,Conductivity
1037,2024-10-03 20:49:33.585000+00:00,98.087616,Conductivity
1038,2024-10-03 20:49:34.085000+00:00,98.203354,Conductivity
1039,2024-10-03 20:49:34.587000+00:00,98.31909,Conductivity
1040,2024-10-03 20:49:36.086000+00:00,98.37696,Conductivity
1041,2024-10-03 20:49:37.087000+00:00,98.203354,Conductivity
1042,2024-10-03 20:49:38.588000+00:00,98.087616,Conductivity
1043,2024-10-03 20:49:39.088000+00:00,98.02975,Conductivity
1044,2024-10-03 20:49:39.588000+00:00,98.087616,Conductivity
1045,2024-10-03 20:49:40+00:00,0.0,Heartbeat
1046,2024-10-03 20:49:40.089000+00:00,97.91401,Conductivity
1047,2024-10-03 20:49:40.589000+00:00,97.79827,Conductivity
1048,2024-10-03 20:49:41.089000+00:00,97.85614,Conductivity
1049,2024-10-03 20:49:41.589000+00:00,97.7404,Conductivity
1050,2024-10-03 20:49:42.089000+00:00,97.566795,Conductivity
1051,2024-10-03 20:49:42.594000+00:00,97.624664,Conductivity
1052,2024-10-03 20:49:43.094000+00:00,97.50893,Conductivity
1053,2024-10-03 20:49:43.595000+00:00,97.33533,Conductivity
1054,2024-10-03 20:49:44.091000+00:00,97.45106,Conductivity
1055,2024-10-03 20:49:44.599000+00:00,97.27746,Conductivity
1056,2024-10-03 20:49:45.097000+00:00,96.98811,Conductivity
1057,2024-10-03 20:49:46.098000+00:00,96.930244,Conductivity
1058,2024-10-03 20:49:46.598000+00:00,96.872375,Conductivity
1059,2024-10-03 20:49:47.601000+00:00,96.6409,Conductivity
1060,2024-10-03 20:49:49.102000+00:00,96.58303,Conductivity
1061,2024-10-03 20:49:50+00:00,0.0,Heartbeat
1062,2024-10-03 20:49:52.104000+00:00,96.6409,Conductivity
1063,2024-10-03 20:49:53.105000+00:00,96.69877,Conductivity
1064,2024-10-03 20:49:53.605000+00:00,96.75664,Conductivity
1065,2024-10-03 20:49:55.579000+00:00,97.04598,Conductivity
1066,2024-10-03 20:49:56.079000+00:00,96.930244,Conductivity
1067,2024-10-03 20:49:56.580000+00:00,97.04598,Conductivity
1068,2024-10-03 20:49:57.080000+00:00,97.16172,Conductivity
1069,2024-10-03 20:49:57.580000+00:00,97.21959,Conductivity
1070,2024-10-03 20:49:58.081000+00:00,97.33533,Conductivity
1071,2024-10-03 20:49:58.582000+00:00,97.45106,Conductivity
1072,2024-10-03 20:49:59.085000+00:00,97.50893,Conductivity
1073,2024-10-03 20:49:59.584000+00:00,97.566795,Conductivity
1074,2024-10-03 20:50:00+00:00,0.0,Heartbeat
1075,2024-10-03 20:50:00.086000+00:00,97.624664,Conductivity
1076,2024-10-03 20:50:00.585000+00:00,97.7404,Conductivity
1077,2024-10-03 20:50:01.586000+00:00,97.79827,Conductivity
1078,2024-10-03 20:50:03.086000+00:00,97.624664,Conductivity
1079,2024-10-03 20:50:05.588000+00:00,97.566795,Conductivity
1080,2024-10-03 20:50:06.589000+00:00,97.624664,Conductivity
1081,2024-10-03 20:50:07.089000+00:00,97.566795,Conductivity
1082,2024-10-03 20:50:09.591000+00:00,97.50893,Conductivity
1083,2024-10-03 20:50:10+00:00,0.0,Heartbeat
1084,2024-10-03 20:50:12.094000+00:00,97.566795,Conductivity
1085,2024-10-03 20:50:12.594000+00:00,97.50893,Conductivity
1086,2024-10-03 20:50:13.595000+00:00,97.33533,Conductivity
1087,2024-10-03 20:50:15.083000+00:00,97.45106,Conductivity
1088,2024-10-03 20:50:16.585000+00:00,97.50893,Conductivity
1089,2024-10-03 20:50:17.588000+00:00,97.566795,Conductivity
1090,2024-10-03 20:50:19.586000+00:00,97.7404,Conductivity
1091,2024-10-03 20:50:20+00:00,0.0,Heartbeat
1092,2024-10-03 20:50:20.088000+00:00,97.79827,Conductivity
1093,2024-10-03 20:50:21.089000+00:00,97.85614,Conductivity
1094,2024-10-03 20:50:22.087000+00:00,98.145485,Conductivity
1095,2024-10-03 20:50:22.587000+00:00,98.203354,Conductivity
1096,2024-10-03 20:50:23.088000+00:00,98.02975,Conductivity
1097,2024-10-03 20:50:23.588000+00:00,98.087616,Conductivity
1098,2024-10-03 20:50:24.089000+00:00,98.31909,Conductivity
1099,2024-10-03 20:50:25.091000+00:00,98.203354,Conductivity
1100,2024-10-03 20:50:25.591000+00:00,98.087616,Conductivity
1101,2024-10-03 20:50:26.592000+00:00,98.145485,Conductivity
1102,2024-10-03 20:50:27.092000+00:00,98.203354,Conductivity
1103,2024-10-03 20:50:27.592000+00:00,98.145485,Conductivity
1104,2024-10-03 20:50:28.092000+00:00,98.02975,Conductivity
1105,2024-10-03 20:50:29.094000+00:00,97.91401,Conductivity
1106,2024-10-03 20:50:29.596000+00:00,97.7404,Conductivity
1107,2024-10-03 20:50:30+00:00,0.0,Heartbeat
1108,2024-10-03 20:50:30.095000+00:00,97.624664,Conductivity
1109,2024-10-03 20:50:30.599000+00:00,97.566795,Conductivity
1110,2024-10-03 20:50:31.099000+00:00,97.33533,Conductivity
1111,2024-10-03 20:50:31.599000+00:00,97.27746,Conductivity
1112,2024-10-03 20:50:32.100000+00:00,97.21959,Conductivity
1113,2024-10-03 20:50:32.600000+00:00,96.98811,Conductivity
1114,2024-10-03 20:50:33.100000+00:00,96.930244,Conductivity
1115,2024-10-03 20:50:33.600000+00:00,96.872375,Conductivity
1116,2024-10-03 20:50:34.100000+00:00,96.75664,Conductivity
1117,2024-10-03 20:50:35.101000+00:00,96.6409,Conductivity
1118,2024-10-03 20:50:35.601000+00:00,96.46729,Conductivity
1119,2024-10-03 20:50:36.602000+00:00,96.409424,Conductivity
1120,2024-10-03 20:50:37.102000+00:00,96.293686,Conductivity
1121,2024-10-03 20:50:38.103000+00:00,96.17795,Conductivity
1122,2024-10-03 20:50:38.603000+00:00,96.00434,Conductivity
1123,2024-10-03 20:50:39.103000+00:00,95.8886,Conductivity
1124,2024-10-03 20:50:39.603000+00:00,96.06221,Conductivity
1125,2024-10-03 20:50:40+00:00,0.0,Heartbeat
1126,2024-10-03 20:50:40.105000+00:00,96.00434,Conductivity
1127,2024-10-03 20:50:40.605000+00:00,95.8886,Conductivity
1128,2024-10-03 20:50:41.606000+00:00,95.830734,Conductivity
1129,2024-10-03 20:50:42.106000+00:00,96.00434,Conductivity
1130,2024-10-03 20:50:42.611000+00:00,95.8886,Conductivity
1131,2024-10-03 20:50:43.110000+00:00,95.830734,Conductivity
1132,2024-10-03 20:50:44.111000+00:00,95.772865,Conductivity
1133,2024-10-03 20:50:45.112000+00:00,95.715,Conductivity
1134,2024-10-03 20:50:46.613000+00:00,95.772865,Conductivity
1135,2024-10-03 20:50:47.113000+00:00,95.830734,Conductivity
1136,2024-10-03 20:50:48.113000+00:00,95.772865,Conductivity
1137,2024-10-03 20:50:48.613000+00:00,95.830734,Conductivity
1138,2024-10-03 20:50:49.113000+00:00,96.00434,Conductivity
1139,2024-10-03 20:50:50+00:00,0.0,Heartbeat
1140,2024-10-03 20:50:50.614000+00:00,96.06221,Conductivity
1141,2024-10-03 20:50:52.115000+00:00,96.12008,Conductivity
1142,2024-10-03 20:50:53.115000+00:00,96.17795,Conductivity
1143,2024-10-03 20:50:54.117000+00:00,96.293686,Conductivity
1144,2024-10-03 20:50:55.115000+00:00,96.351555,Conductivity
1145,2024-10-03 20:50:56.116000+00:00,96.6409,Conductivity
1146,2024-10-03 20:50:57.616000+00:00,96.75664,Conductivity
1147,2024-10-03 20:50:58.616000+00:00,96.930244,Conductivity
1148,2024-10-03 20:50:59.118000+00:00,96.98811,Conductivity
1149,2024-10-03 20:51:00+00:00,0.0,Heartbeat
1150,2024-10-03 20:51:00.619000+00:00,97.04598,Conductivity
1151,2024-10-03 20:51:02.120000+00:00,96.98811,Conductivity
1152,2024-10-03 20:51:02.621000+00:00,97.04598,Conductivity
1153,2024-10-03 20:51:03.620000+00:00,96.98811,Conductivity
1154,2024-10-03 20:51:04.621000+00:00,97.04598,Conductivity
1155,2024-10-03 20:51:04.634000+00:00,143.14426,Temperature1
1156,2024-10-03 20:51:05.121000+00:00,96.98811,Conductivity
1157,2024-10-03 20:51:05.621000+00:00,97.04598,Conductivity
1158,2024-10-03 20:51:06.121000+00:00,97.21959,Conductivity
1159,2024-10-03 20:51:06.621000+00:00,97.16172,Conductivity
1160,2024-10-03 20:51:08.122000+00:00,97.04598,Conductivity
1161,2024-10-03 20:51:08.622000+00:00,97.16172,Conductivity
1162,2024-10-03 20:51:09.122000+00:00,97.04598,Conductivity
1163,2024-10-03 20:51:10+00:00,0.0,Heartbeat
1164,2024-10-03 20:51:11.627000+00:00,97.16172,Conductivity
1165,2024-10-03 20:51:13.129000+00:00,97.04598,Conductivity
1166,2024-10-03 20:51:14.627000+00:00,96.98811,Conductivity
1167,2024-10-03 20:51:15.128000+00:00,97.04598,Conductivity
1168,2024-10-03 20:51:15.628000+00:00,97.16172,Conductivity
1169,2024-10-03 20:51:16.128000+00:00,97.04598,Conductivity
1170,2024-10-03 20:51:16.628000+00:00,96.98811,Conductivity
1171,2024-10-03 20:51:17.628000+00:00,96.930244,Conductivity
1172,2024-10-03 20:51:18.128000+00:00,96.872375,Conductivity
1173,2024-10-03 20:51:18.629000+00:00,96.75664,Conductivity
1174,2024-10-03 20:51:19.129000+00:00,96.872375,Conductivity
1175,2024-10-03 20:51:19.629000+00:00,96.69877,Conductivity
1176,2024-10-03 20:51:20+00:00,0.0,Heartbeat
1177,2024-10-03 20:51:20.629000+00:00,96.6409,Conductivity
1178,2024-10-03 20:51:22.640000+00:00,96.69877,Conductivity
1179,2024-10-03 20:51:23.140000+00:00,96.75664,Conductivity
1180,2024-10-03 20:51:23.641000+00:00,96.69877,Conductivity
1181,2024-10-03 20:51:25.641000+00:00,96.6409,Conductivity
1182,2024-10-03 20:51:26.141000+00:00,96.69877,Conductivity
1183,2024-10-03 20:51:26.641000+00:00,96.6409,Conductivity
1184,2024-10-03 20:51:27.141000+00:00,96.75664,Conductivity
1185,2024-10-03 20:51:27.641000+00:00,96.69877,Conductivity
1186,2024-10-03 20:51:28.646000+00:00,96.6409,Conductivity
1187,2024-10-03 20:51:29.648000+00:00,96.58303,Conductivity
1188,2024-10-03 20:51:30+00:00,0.0,Heartbeat
1189,2024-10-03 20:51:30.149000+00:00,96.46729,Conductivity
1190,2024-10-03 20:51:30.649000+00:00,96.409424,Conductivity
1191,2024-10-03 20:51:31.149000+00:00,96.351555,Conductivity
1192,2024-10-03 20:51:31.650000+00:00,96.293686,Conductivity
1193,2024-10-03 20:51:32.650000+00:00,96.12008,Conductivity
1194,2024-10-03 20:51:33.150000+00:00,96.17795,Conductivity
1195,2024-10-03 20:51:34.151000+00:00,96.12008,Conductivity
1196,2024-10-03 20:51:34.651000+00:00,96.06221,Conductivity
1197,2024-10-03 20:51:35.652000+00:00,96.00434,Conductivity
1198,2024-10-03 20:51:36.152000+00:00,95.8886,Conductivity
1199,2024-10-03 20:51:37.152000+00:00,95.830734,Conductivity
1200,2024-10-03 20:51:39.154000+00:00,96.00434,Conductivity
1201,2024-10-03 20:51:40+00:00,0.0,Heartbeat
1202,2024-10-03 20:51:40.156000+00:00,96.06221,Conductivity
1203,2024-10-03 20:51:40.656000+00:00,96.12008,Conductivity
1204,2024-10-03 20:51:41.156000+00:00,96.06221,Conductivity
1205,2024-10-03 20:51:41.656000+00:00,96.17795,Conductivity
1206,2024-10-03 20:51:42.157000+00:00,96.293686,Conductivity
1207,2024-10-03 20:51:43.157000+00:00,96.409424,Conductivity
1208,2024-10-03 20:51:43.657000+00:00,96.46729,Conductivity
1209,2024-10-03 20:51:44.157000+00:00,96.58303,Conductivity
1210,2024-10-03 20:51:44.655000+00:00,96.6409,Conductivity
1211,2024-10-03 20:51:45.156000+00:00,96.75664,Conductivity
1212,2024-10-03 20:51:46.156000+00:00,97.04598,Conductivity
1213,2024-10-03 20:51:46.657000+00:00,97.16172,Conductivity
1214,2024-10-03 20:51:47.163000+00:00,97.21959,Conductivity
1215,2024-10-03 20:51:47.663000+00:00,97.27746,Conductivity
1216,2024-10-03 20:51:48.164000+00:00,97.33533,Conductivity
1217,2024-10-03 20:51:49.165000+00:00,97.45106,Conductivity
1218,2024-10-03 20:51:49.665000+00:00,97.50893,Conductivity
1219,2024-10-03 20:51:50+00:00,0.0,Heartbeat
1220,2024-10-03 20:51:51.168000+00:00,97.566795,Conductivity
1221,2024-10-03 20:51:51.668000+00:00,97.50893,Conductivity
1222,2024-10-03 20:51:52.671000+00:00,97.566795,Conductivity
1223,2024-10-03 20:51:53.171000+00:00,97.624664,Conductivity
1224,2024-10-03 20:51:53.672000+00:00,97.7404,Conductivity
1225,2024-10-03 20:51:56.673000+00:00,97.79827,Conductivity
1226,2024-10-03 20:51:58.173000+00:00,97.85614,Conductivity
1227,2024-10-03 20:51:58.673000+00:00,97.91401,Conductivity
1228,2024-10-03 20:51:59.671000+00:00,98.02975,Conductivity
1229,2024-10-03 20:52:00+00:00,0.0,Heartbeat
1230,2024-10-03 20:52:00.171000+00:00,98.087616,Conductivity
1231,2024-10-03 20:52:01.172000+00:00,98.203354,Conductivity
1232,2024-10-03 20:52:02.672000+00:00,98.31909,Conductivity
1233,2024-10-03 20:52:03.172000+00:00,98.37696,Conductivity
1234,2024-10-03 20:52:04.173000+00:00,98.43483,Conductivity
1235,2024-10-03 20:52:04.673000+00:00,98.4927,Conductivity
1236,2024-10-03 20:52:05.173000+00:00,98.724174,Conductivity
1237,2024-10-03 20:52:06.674000+00:00,98.666306,Conductivity
1238,2024-10-03 20:52:06.691000+00:00,142.08118,Temperature2
1239,2024-10-03 20:52:07.174000+00:00,98.724174,Conductivity
1240,2024-10-03 20:52:07.679000+00:00,98.666306,Conductivity
1241,2024-10-03 20:52:08.180000+00:00,98.60844,Conductivity
1242,2024-10-03 20:52:09.180000+00:00,98.4927,Conductivity
1243,2024-10-03 20:52:09.680000+00:00,98.43483,Conductivity
1244,2024-10-03 20:52:10+00:00,0.0,Heartbeat
1245,2024-10-03 20:52:10.180000+00:00,98.37696,Conductivity
1246,2024-10-03 20:52:11.181000+00:00,98.203354,Conductivity
1247,2024-10-03 20:52:11.681000+00:00,98.145485,Conductivity
1248,2024-10-03 20:52:12.682000+00:00,98.02975,Conductivity
1249,2024-10-03 20:52:13.182000+00:00,97.91401,Conductivity
1250,2024-10-03 20:52:14.181000+00:00,97.85614,Conductivity
1251,2024-10-03 20:52:14.679000+00:00,97.79827,Conductivity
1252,2024-10-03 20:52:15.679000+00:00,97.85614,Conductivity
1253,2024-10-03 20:52:17.680000+00:00,97.79827,Conductivity
1254,2024-10-03 20:52:18.680000+00:00,97.7404,Conductivity
1255,2024-10-03 20:52:19.180000+00:00,97.566795,Conductivity
1256,2024-10-03 20:52:20+00:00,0.0,Heartbeat
1257,2024-10-03 20:52:20.687000+00:00,97.50893,Conductivity
1258,2024-10-03 20:52:21.188000+00:00,97.566795,Conductivity
1259,2024-10-03 20:52:21.689000+00:00,97.50893,Conductivity
1260,2024-10-03 20:52:23.193000+00:00,97.45106,Conductivity
1261,2024-10-03 20:52:23.693000+00:00,97.33533,Conductivity
1262,2024-10-03 20:52:24.692000+00:00,97.27746,Conductivity
1263,2024-10-03 20:52:25.193000+00:00,97.21959,Conductivity
1264,2024-10-03 20:52:26.193000+00:00,97.16172,Conductivity
1265,2024-10-03 20:52:26.693000+00:00,97.04598,Conductivity
1266,2024-10-03 20:52:27.193000+00:00,96.98811,Conductivity
1267,2024-10-03 20:52:28.194000+00:00,96.930244,Conductivity
1268,2024-10-03 20:52:29.696000+00:00,96.872375,Conductivity
1269,2024-10-03 20:52:30+00:00,0.0,Heartbeat
1270,2024-10-03 20:52:30.196000+00:00,96.930244,Conductivity
1271,2024-10-03 20:52:30.696000+00:00,96.872375,Conductivity
1272,2024-10-03 20:52:31.696000+00:00,96.930244,Conductivity
1273,2024-10-03 20:52:32.197000+00:00,96.98811,Conductivity
